patient_id,dataset,qc_pass,error_msg,shape,spacing,affine_match
TCGA-12-0829,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-12-1094,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-12-1098,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-12-1598,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-12-1601,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-12-3650,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-14-1456,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-14-1794,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-14-1825,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-14-3477,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-19-0963,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-19-1789,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-19-2624,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-19-2631,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-19-5951,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-19-5954,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-19-5958,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-19-5960,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-76-4932,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-76-4934,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-76-4935,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-76-6191,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-76-6193,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-76-6280,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-76-6282,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-76-6285,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-76-6656,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-76-6657,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-76-6661,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-76-6662,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-76-6663,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-76-6664,TCGA-GBM,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-CS-4942,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-CS-4944,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-CS-5393,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-CS-5396,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-CS-5397,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-CS-6186,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-CS-6188,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-CS-6665,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-CS-6666,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-CS-6668,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-CS-6669,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-DU-5851,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-DU-5854,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-DU-5855,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-DU-5872,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-DU-5874,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-DU-6404,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-DU-6542,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-DU-7008,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-DU-7010,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-DU-7014,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-DU-7015,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-DU-7018,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-DU-7019,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-DU-7294,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-DU-7298,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-DU-7299,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-DU-7300,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-DU-7301,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-DU-7302,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-DU-7304,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-DU-7306,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-DU-7309,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-DU-8162,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-DU-8164,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-DU-8166,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-DU-8167,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-DU-8168,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-DU-A5TR,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-DU-A5TS,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-DU-A5TT,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-DU-A5TU,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-DU-A5TW,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-DU-A5TY,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-DU-A6S7,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-DU-A6S8,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-FG-5964,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-FG-6689,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-FG-6691,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-FG-6692,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-FG-7634,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-FG-A4MT,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-HT-7473,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-HT-7602,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-HT-7680,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-HT-7686,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-HT-7690,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-HT-7694,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-HT-7879,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-HT-7884,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-HT-8018,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-HT-8111,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-HT-8114,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-HT-8563,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
TCGA-HT-A61A,TCGA-LGG,1,,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02073-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02073-101,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02095-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02095-101,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02095-102,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02097-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02097-101,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02109-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02109-101,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02109-102,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02109-103,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02109-104,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02113-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02113-101,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02122-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02122-101,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02125-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02125-101,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02126-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02126-101,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02127-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02127-101,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02127-102,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02127-103,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02130-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02130-101,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02130-102,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02130-103,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02133-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02133-101,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02133-102,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02133-103,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02148-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02148-101,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02177-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02177-101,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02180-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02180-101,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02180-102,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02180-103,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02180-104,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02180-105,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02187-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02187-101,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02187-102,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02189-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02189-101,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02190-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02190-101,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02210-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02210-101,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02210-102,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02210-103,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02210-104,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02212-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02212-101,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02212-102,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02212-103,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02212-104,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02213-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02213-101,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02213-102,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02213-103,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02214-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02214-101,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02214-102,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02214-103,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02214-104,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02255-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02257-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02257-101,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02257-102,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02272-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02272-101,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02275-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02275-101,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02275-102,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02276-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02280-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02283-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02297-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02298-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02304-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02309-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02310-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02313-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02321-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02321-101,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02328-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02328-101,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02349-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02356-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02356-101,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02359-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02373-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02374-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02374-101,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02391-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02392-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02392-101,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02395-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02395-101,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02397-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02402-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02402-101,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02496-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02496-101,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02496-103,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02499-100,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02499-101,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
BraTS-GLI-02499-102,BraTS2024-Val,1,,"(182, 218, 182)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))",1
